Date,Close,High,Low,Open,Volume,MA_20,MA_50,Daily_Range,Daily_Return
2020-01-29,78.25654602050781,79.1034389225781,77.54236118317645,78.28309057876027,216229200.0,,,1.5610777394016537,0.020932453529360018
2020-01-30,78.14312744140625,78.19620918311081,76.90777857620189,77.33967059446812,126743200.0,75.28797492980956,,1.2884306069089178,-0.0014493174676000198
2020-01-31,74.67839050292969,77.85603612229534,74.38402933624978,77.43379716634335,199588400.0,75.39848136901855,,3.4720067860455543,-0.04433834493090272
2020-02-03,74.47327423095703,75.63865008225116,72.91943485372464,73.42129258895172,173788400.0,75.53395919799804,,2.7192152285265223,-0.0027466616593003756
2020-02-04,76.93193054199219,77.12254331082424,75.67245190422207,76.07779948888638,136616400.0,75.76377754211425,,1.4500914066021693,0.033013941396081936
2020-02-05,77.55925750732422,78.35789164403798,76.95605907395962,78.0587002140709,118826800.0,76.0419734954834,,1.401832570078355,0.00815431201209238
2020-02-06,78.46646118164062,78.4688763315637,77.27213272836197,77.82948747921107,105425600.0,76.30762214660645,,1.196743603201739,0.011696910252534831
2020-02-07,77.39989471435547,78.2149347676415,76.90893545307632,77.96582750464246,117684000.0,76.44224967956544,,1.3059993145651703,-0.013592641381088622
2020-02-10,77.76751708984375,77.76751708984375,75.90526089218041,75.98506881434587,109348800.0,76.58681297302246,,1.862256197663342,0.004749649555015445
2020-02-11,77.2983169555664,78.33586413946524,77.08065162389036,78.26331148915241,94323200.0,76.627933883667,,1.2552125155748826,-0.0060333690959335495
2020-02-12,79.13396453857422,79.13879892072599,77.74815014590597,77.74815014590597,113730400.0,76.81246910095214,,1.390648774820022,0.02374757504827696
2020-02-13,78.5704574584961,78.8969591321478,78.20284507837152,78.40599987113015,94747600.0,76.98499565124511,,0.6941140537762749,-0.0071209256779172225
2020-02-14,78.58981323242188,78.83892050632156,78.08192253766144,78.53901899642953,80113600.0,77.11144104003907,,0.7569979686601158,0.00024634925838395993
2020-02-18,77.15078735351562,77.33217635199567,76.08905353965851,76.27044253813855,152531200.0,77.12383079528809,,1.2431228123371625,-0.018310590389755355
2020-02-19,78.26813507080078,78.49789739964547,77.39263210107522,77.39263210107522,93984000.0,77.2181468963623,,1.1052652985702451,0.014482648273766996
2020-02-20,77.46520233154297,78.517260139207,76.95973247404322,78.02872169520079,100566000.0,77.25868377685546,,1.557527665163775,-0.010258743721585861
2020-02-21,75.71175384521484,77.50146427081181,75.09503429364842,77.05887104659352,129554000.0,77.19309005737304,,2.406429977163384,-0.02263530506024558
2020-02-24,72.11541748046875,73.56652927707171,69.95084681231108,71.8929178048686,222195200.0,76.9587776184082,,3.6156824647606243,-0.04750037057784251
2020-02-25,69.67272186279297,73.16748626275555,69.20111488480276,72.7853633450679,230673600.0,76.71525001525879,,3.9663713779527825,-0.0338720304619653
2020-02-26,70.77798461914062,72.04287320574078,69.29059633111234,69.2978515957081,198054800.0,76.4215476989746,,2.7522768746284356,0.015863636826536798
2020-02-27,66.15133666992188,69.16965138753342,66.01590018074076,67.9845784168311,320605600.0,75.81628723144532,,3.1537512067926627,-0.06536846131060303
2020-02-28,66.11265563964844,67.33401260273769,62.0035927413547,62.21884455259078,426510000.0,75.21476364135742,,5.330419861382985,-0.0005847354297078278
2020-03-02,72.26779174804688,72.90386365568166,67.16713422063305,68.26997869246647,341397200.0,75.09423370361328,,5.736729435048616,0.09310072404211733
2020-03-03,69.97262573242188,73.52301148955354,69.12130192834442,73.4432035732901,319475600.0,74.86920127868652,,4.401709561209117,-0.0317591828961209
2020-03-04,73.21826171875,73.3778849017667,70.89406787161629,71.69459728745565,219178400.0,74.68351783752442,,2.483817030150419,0.04638436749164687
2020-03-05,70.8432846069336,72.44675702043206,70.47808575850526,71.47209384482164,187572800.0,74.34771919250488,,1.9686712619268008,-0.03243695023707749
2020-03-06,69.90248107910156,70.33539821217181,68.01603849038064,68.2022618674925,226176800.0,73.91952018737793,,2.319359721791173,-0.013280066460102491
2020-03-09,64.37374877929688,67.25662042749718,63.6070747073531,63.78846370366684,286744800.0,73.268212890625,,3.649545720144083,-0.07909207533776064
2020-03-10,69.01007080078125,69.27610956176522,65.14769283388654,67.02688819681089,285290000.0,72.83034057617188,,4.128416727878687,0.07202193610597152
2020-03-11,66.61328887939453,68.01361390598325,65.74987554201819,67.08732407289723,255598800.0,72.29608917236328,,2.263738363965061,-0.03473090077397201
2020-03-12,60.0349235534668,65.30004285714023,59.9792986243362,61.8996041788163,418474000.0,71.34113712310791,,5.320744232804024,-0.09875454937884953
2020-03-13,67.22757720947266,67.69919139672994,61.17644125371641,64.06415740401071,370732000.0,70.77399311065673,73.87037651062012,6.522750143013532,0.11980782568333104
2020-03-16,58.57897567749024,62.65901412516802,58.04448112338351,58.51609179443726,322423600.0,69.77345123291016,73.59259078979493,4.614533001784508,-0.12864663417862676
2020-03-17,61.15470123291016,62.30349462454375,57.65751943951495,59.86079146440188,324056000.0,68.97364692687988,73.38041046142578,4.645975185028803,0.04397013648037684
2020-03-18,59.65764236450195,60.46301010190362,57.34795464053538,57.98886476183712,300233600.0,68.04312229156494,73.12685203552246,3.115055461368243,-0.02447986562319393
2020-03-19,59.200531005859375,61.14985749394757,58.67571261986398,59.8317648600508,271857200.0,67.12988872528076,72.87095588684082,2.474144874083592,-0.007662243101222099
2020-03-20,55.44215774536133,60.90559392761973,55.14225991553352,59.780979833542105,401693200.0,66.11640892028808,72.51672927856445,5.763334012086204,-0.06348546536053978
2020-03-23,54.26432418823242,55.263173984270736,51.42014640930313,55.161596601848416,336752800.0,65.22385425567627,72.10786888122558,3.843027574967607,-0.021244367193256508
2020-03-24,59.70842361450195,59.90432314625296,56.66592497733461,57.16413951249609,287531200.0,64.72563934326172,71.80451232910156,3.2383981689183514,0.1003255731589876
2020-03-25,59.37950897216797,62.45828415286656,59.08444921259577,60.644394003218935,303602000.0,64.15571556091308,71.46258453369141,3.3738349402707897,-0.005508680725814674
2020-03-26,62.504241943359375,62.56228407124869,59.582668850990856,59.62136606316325,252087200.0,63.97336082458496,71.20380416870117,2.979615220257834,0.05262308539223537
2020-03-27,59.91642379760742,61.882678310331166,59.74954530489737,61.1281011506361,204216800.0,63.66354923248291,70.89973411560058,2.1331330054337982,-0.04140228031398263
2020-03-30,61.626312255859375,61.798028812791074,60.31789194982397,60.64197645935922,167976400.0,63.13147525787353,70.61104225158691,1.4801368629671074,0.02853789244878513
2020-03-31,61.50054168701172,63.4837272918864,60.946702246706586,61.81737089780695,197002000.0,62.70787105560303,70.30299324035644,2.537025045179817,-0.002040858267252532
2020-04-01,58.26456451416016,60.15342798886396,57.83406826188775,59.61651626922201,176218400.0,61.96018619537354,69.94064826965332,2.3193597269762094,-0.05261705155899399
2020-04-02,59.23680877685547,59.290016512254034,57.29473750591379,58.12670897901646,165934000.0,61.37986240386963,69.59229515075684,1.9952790063402475,0.016686716373877974
2020-04-03,58.38549423217773,59.4230377244274,57.79537474123642,58.72166837623119,129880000.0,60.804013061523435,69.21953247070313,1.6276629831909801,-0.0143713775649974
2020-04-06,63.47888946533203,63.63367089449897,60.31304793384269,60.68066028625878,201820400.0,60.759270095825194,68.95307693481445,3.32062296065628,0.08723734037258879
2020-04-07,62.74365615844727,65.71118461799709,62.63966158048192,65.49351193571505,202887200.0,60.44594936370849,68.71708457946778,3.0715230375151705,-0.011582327811300086
2020-04-08,64.34954071044922,64.66394524724015,63.17897832908317,63.54416970135132,168895200.0,60.33276195526123,68.47103477478028,1.484966918156978,0.025594373205581
2020-04-09,64.81391143798828,65.31696770263731,64.01822371729881,64.98563166236876,161834800.0,60.5717113494873,68.20218208312988,1.298743985338504,0.0072163798282347535
2020-04-13,66.08605194091797,66.19488828158737,64.29150704508059,64.89130259807796,131022800.0,60.51463508605957,67.96104057312012,1.9033812365067746,0.019627584182245084
2020-04-14,69.42362213134766,69.71384751910844,67.24695386535642,67.71856827528313,194994800.0,61.05686740875244,67.85594520568847,2.466893653752024,0.050503398106056085
2020-04-15,68.78995513916016,69.24947241325025,67.87092059097999,68.29899592755704,131154400.0,61.43863010406494,67.74227882385254,1.3785518222702535,-0.00912754150148809
2020-04-16,69.33656311035156,69.70176205876241,68.28692612469368,69.5034416112321,157125200.0,61.922576141357425,67.59037147521973,1.4148359340687335,0.00794604343156835
2020-04-17,68.39574432373047,69.3994360529156,66.95914281806782,68.85284815768563,215250000.0,62.38233680725098,67.40710121154785,2.440293234847786,-0.013568869647082815
2020-04-20,66.97605895996094,68.12485572619737,66.95671405142177,67.2227526734342,130015200.0,62.959031867980954,67.17729316711426,1.1681416747755975,-0.02075692541702423
2020-04-21,64.90582275390625,67.05346978399236,64.19477725392538,66.81887303902265,180991600.0,63.491106796264646,66.92741172790528,2.8586925300669748,-0.030910092922790455
2020-04-22,66.77534484863281,67.21067553657838,65.8321234375921,66.1731282940646,116862400.0,63.84445285797119,66.70756828308106,1.378552098986276,0.02880361137728671
2020-04-23,66.51656341552734,68.14180934991,66.47786620509702,66.7197182347329,124814400.0,64.20130558013916,66.49193321228027,1.6639431448129898,-0.003875403918797815
2020-04-24,68.43685913085938,68.44653527723898,66.99300242947831,67.04137578063921,126161200.0,64.49793643951416,66.27799110412597,1.4535328477606697,0.02886943667453168
2020-04-27,68.4852294921875,68.81656552903699,67.7064658092128,68.1538860746012,117087600.0,64.92637672424317,66.0762865447998,1.1100997198241913,0.0007067881539630783
2020-04-28,67.37513732910156,69.1285646001926,67.28323975471295,68.94717557214871,112004800.0,65.21381797790528,65.8519930267334,1.8453248454796523,-0.01620922016786952
2020-04-29,69.58807373046875,70.05726716798014,68.65936300137292,68.86251778141856,137280800.0,65.61819458007812,65.70073875427246,1.3979041666072192,0.03284500023440162
2020-04-30,71.05612182617188,71.2326764610738,69.7380327214539,70.12741093803704,183064000.0,66.25777244567871,65.55649848937988,1.4946437396198888,0.02109625999117637
2020-05-01,69.91216278076172,72.31375148512824,69.13339900800005,69.23013833651491,240616800.0,66.79154014587402,65.40543769836425,3.1803524771281815,-0.016099373509416703
2020-05-04,70.9013442993164,71.02952558414289,69.24707724616884,69.93635703016494,133568000.0,67.41733264923096,65.30922950744629,1.7824483379740457,0.014148918860608983
2020-05-05,71.9654769897461,72.79744841928256,71.21573435047652,71.36084701948627,147751200.0,67.84166202545165,65.30623069763183,1.5817140688060363,0.015008639130132062
2020-05-06,72.70795440673828,73.33918446648443,72.28229260413691,72.66683632686777,142333600.0,68.33987693786621,65.36693534851074,1.0568918623475128,0.010317133270692835
2020-05-07,73.46012115478516,73.80597511019377,73.03204578911914,73.33436077692376,115215200.0,68.795405960083,65.42057807922363,0.7739293210746325,0.010345040706813968
2020-05-08,75.2086181640625,75.26196994409985,73.79237965846578,74.11976524502593,133838400.0,69.31514129638671,65.60172370910645,1.4695902856340695,0.023801989185304295
2020-05-11,76.39204406738281,76.88675244657776,74.50776212066847,74.71632174778293,145946400.0,69.83044090270997,65.80731147766113,2.3789903259092853,0.015735243276757904
2020-05-12,75.51899719238281,77.52695196972876,75.39774386669593,77.07588574980144,162301200.0,70.13520965576171,65.87233558654785,2.1292081030328234,-0.011428505227977892
2020-05-13,74.60716247558594,76.61997192440934,73.53043245735147,75.69844229941425,200622400.0,70.426070022583,65.96502632141113,3.0895394670578753,-0.012074242914984712
2020-05-14,75.06551361083984,75.12614027584165,73.12303289595279,73.84570540703209,158929200.0,70.71251754760742,66.00197135925293,2.00310737988886,0.006143527243833935
2020-05-15,74.6217269897461,74.66780385011373,72.80292692486488,72.8368814117532,166348400.0,71.0238166809082,66.07754020690918,1.8648769252488506,-0.005911990736444772
2020-05-18,76.3799057006836,76.75336807886046,75.25467849728416,75.94582405017557,135178400.0,71.49400901794434,66.20708869934082,1.4986895815763006,0.023561217112800126
2020-05-19,75.93853759765625,77.24321718664922,75.90701054835078,76.39687132782922,101729600.0,72.04564476013184,66.438384475708,1.3362066382984352,-0.005778589263476852
2020-05-20,77.4154281616211,77.48574978669299,76.75822957715101,76.79703154307944,111504800.0,72.57764892578125,66.6064916229248,0.7275202095419786,0.019448498887216115
2020-05-21,76.83826446533203,77.81799379794089,76.6006051884002,77.27720108647698,102688800.0,73.09373397827149,66.81099113464356,1.2173886095406914,-0.007455409212284048
2020-05-22,77.33296966552734,77.41542106029263,76.4744938248148,76.57634250040586,81803200.0,73.53853950500488,67.15695205688476,0.9409272354778295,0.0064382661898683136
2020-05-26,76.80915069580078,78.6303710026143,76.75337148985957,78.45091841064635,125522000.0,73.95473556518554,67.34858352661132,1.8769995127547219,-0.006773553013574074
2020-05-27,77.14381408691406,77.28931960837535,75.92643293881503,76.66608292261066,112945200.0,74.44316940307617,67.71988029479981,1.362886669560325,0.004357077094091277
2020-05-28,77.1777572631836,78.43636762804827,76.54239089339562,76.81884468298037,133560800.0,74.82265357971191,68.04034141540528,1.8939767346526537,0.0004399986787182453
2020-05-29,77.10258483886719,77.88102931454405,76.74609967511876,77.42026804049199,153532400.0,75.12497673034667,68.38924026489258,1.1349296394252946,-0.0009740166983611687
2020-06-01,78.05078887939453,78.17204223872224,76.92555415248881,77.05650985276371,80791200.0,75.53190803527832,68.76624542236328,1.2464880862334269,0.012297953985705545
2020-06-02,78.41212463378906,78.43637678676062,77.34266907399055,77.78403309563147,87642800.0,75.90744705200196,69.22564476013184,1.093707712770069,0.0046294952246142
2020-06-03,78.84376525878906,79.10567659978926,78.15989469149704,78.73221426577138,104491200.0,76.2513614654541,69.71723358154297,0.9457819082922185,0.005504768899145418
2020-06-04,78.16476440429688,78.965033585586,77.79130199936047,78.6667550692759,87560400.0,76.52420196533203,70.08636039733886,1.1737315862255286,-0.00861197904822908
2020-06-05,80.39097595214844,80.45160263084539,78.38544808511186,78.41454770677157,137250400.0,76.8707447052002,70.50658973693848,2.066154545733525,0.028481011422701652
2020-06-08,80.86627960205078,80.90023409134206,79.37729235859877,80.08783519139197,95654400.0,77.15362777709962,70.87383049011231,1.5229417327432913,0.0059124005433801585
2020-06-09,83.41988372802734,83.81274342787988,80.51465797687612,80.54618503439575,147712400.0,77.50501976013183,71.3438996887207,3.2980854510037574,0.03157810818728213
2020-06-10,85.5660629272461,86.0340990809107,83.92914270631454,84.36807924016622,166651600.0,78.007373046875,71.82269470214844,2.1049563745961706,0.025727429760222575
2020-06-11,81.4580078125,85.134410668066,81.35615913194549,84.71002389741363,201662400.0,78.3499153137207,72.2218440246582,3.778251536120507,-0.048010332300073566
2020-06-12,82.16124725341797,84.34380702887056,81.05057009066908,83.59688982869712,200146000.0,78.7047019958496,72.69977767944336,3.293236938201474,0.008633152955774381
2020-06-15,83.17735290527344,83.8296963810466,80.65285780920145,80.81534051982473,138808800.0,79.13248329162597,73.17858856201173,3.1768385718451526,0.012367213081873052
2020-06-16,85.38176727294922,85.65338103043176,83.59692127094438,85.2314142826488,165428800.0,79.58257637023925,73.71851402282715,2.0564597594873817,0.02650257901554376
2020-06-17,85.26292419433594,86.18687406891311,85.14167085225792,86.12624739787411,114406400.0,80.04879570007324,74.15419471740722,1.0452032166551959,-0.0013919023043100776
2020-06-18,85.29689025878906,85.71400210817573,84.68819603071728,85.21928633315488,96820400.0,80.44286880493163,74.60525939941407,1.025806077458455,0.0003983685144988147
2020-06-19,84.80941772460938,86.46816216195963,83.70116066521517,86.00255358343057,264476000.0,80.8414264678955,75.01445693969727,2.767001496744456,-0.005715009453459596
2020-06-22,87.02835845947266,87.1714364918586,85.1562068650672,85.20228371964926,135445200.0,81.32619590759278,75.45874588012695,2.0152296267913954,0.02616384824228546
2020-06-23,88.88597106933594,90.30463659467983,87.85289026819137,88.27242947914962,212155600.0,81.93003692626954,75.91474426269531,2.451746326488461,0.021344911506383735
2020-06-24,87.31697845458984,89.43406501341397,86.9435159931984,88.51496237301082,192623200.0,82.43869514465332,76.27261138916016,2.4905490202155676,-0.01765174634276301
2020-06-25,88.47613525390625,88.51493721035841,86.71311437427568,87.47216145830379,137522400.0,83.00361404418945,76.66633499145507,1.801822836082735,0.01327527383370497
2020-06-26,85.75765228271484,88.5925564218204,85.60971933565048,88.3718744192934,205256800.0,83.43636741638184,76.99475677490234,2.9828370861699227,-0.03072560711868777
2020-06-29,87.73406219482422,87.82864334784087,85.18774217670837,85.66548060946923,130646000.0,83.92053108215332,77.38152313232422,2.640901171132498,0.023046455441594782
2020-06-30,88.46643829345703,88.75260181460118,87.302409131984,87.32180641103123,140223200.0,84.42324676513672,77.81133071899414,1.4501926826171712,0.00834768253413909
2020-07-01,88.29910278320312,89.087249484998,88.25060588813794,88.5440368956825,110737200.0,84.89601364135743,78.27919631958008,0.836643596860057,-0.0018915140417299359
2020-07-02,88.29910278320312,89.84144910031887,88.18513174947753,89.20608278944812,114041600.0,85.40273056030273,78.70967147827149,1.6563173508413342,0.0
2020-07-06,90.66112518310548,91.12916130648333,89.69594591770318,89.72747297069945,118655600.0,85.91623802185059,79.19256271362305,1.433215388780141,0.026750242363183796
2020-07-07,90.37981414794922,91.81787696805416,90.26826314860052,91.03943260618246,112424400.0,86.39191474914551,79.63142181396485,1.54961381945364,-0.0031028848868587255
2020-07-08,92.48477172851562,92.51629878115334,91.26981088874352,91.35711714225694,117092000.0,86.84515914916992,80.1114126586914,1.2464878924098173,0.023290129553936056
2020-07-09,92.88249206542967,93.43055216626936,91.83486136183558,93.37720039708492,125642800.0,87.2109806060791,80.62155975341797,1.5956908044337865,0.004300387290586016
2020-07-10,93.0449676513672,93.10317429108636,91.86638865727204,92.4775028689454,90257200.0,87.79032859802246,81.09069763183594,1.2367856338143213,0.0017492595463854954
2020-07-13,92.6157455444336,96.95904193877826,92.40233843929651,94.3496671725953,191649200.0,88.31305351257325,81.52189010620117,4.556703499481742,-0.004613060950720893
2020-07-14,94.14836883544922,94.33994377964608,91.0636836420722,91.99732841763048,170989200.0,88.86160430908203,82.00661422729492,3.276260137573871,0.01654819363604143
2020-07-15,94.79584503173828,96.27270959583294,93.59786162625385,96.02292805019556,153198000.0,89.33230819702149,82.48450424194336,2.6748479695790905,0.006877189741021583
2020-07-16,93.62940216064452,94.48545043557608,93.03041037162107,93.66820411710265,110577600.0,89.75063209533691,82.91778274536132,1.4550400639550105,-0.012304788998961258
2020-07-17,93.44023895263672,94.23566048761845,92.96734801354852,94.08046007628133,92186800.0,90.1577995300293,83.3324284362793,1.2683124740699299,-0.0020203398039778664
2020-07-20,95.40940856933594,95.54763916358736,93.18319885433614,93.527561622358,90318000.0,90.68779907226562,83.77141418457032,2.364440309251222,0.021074107245138363
2020-07-21,94.09259033203124,96.2751504170526,93.84280875166304,96.19997393951472,103433200.0,91.04101066589355,84.14909362792969,2.4323416653895578,-0.0138017650151111
2020-07-22,94.35694122314452,95.03838453181072,93.70702497300393,93.7943238421043,89001600.0,91.31455917358399,84.50839157104492,1.3313595588067955,0.002809476178522008
2020-07-23,90.06214904785156,94.16778614112044,89.25217747144076,94.090182212661,197004400.0,91.45181770324707,84.7992546081543,4.915608669679685,-0.04551644128794097
2020-07-24,89.83905029296875,90.1834131410319,86.47305535290556,88.26033635202654,185438800.0,91.5199634552002,85.10389236450196,3.7103577881263448,-0.002477164460780057
2020-07-27,91.96824645996094,92.06040019801183,90.6781163294016,90.90121836821324,121214000.0,91.8304931640625,85.44194702148438,1.3822838686102301,0.02370011882415035
2020-07-28,90.45743560791016,91.71604609920335,90.45258073696424,91.53901352618922,103625600.0,91.9666618347168,85.75866119384766,1.263465362239117,-0.016427527002034648
2020-07-29,92.19135284423828,92.37566031423208,90.90364279107482,90.94001731785843,90329200.0,92.15290756225586,86.07489013671875,1.4720175231572625,0.019168321815398626
2020-07-30,93.3068618774414,93.4111379617254,90.95697182534605,91.36438122490844,158130000.0,92.40329551696777,86.42225662231445,2.4541661363793565,0.012099931271079445
2020-07-31,103.07505798339844,103.22541096516196,97.80295687640108,99.80121727475652,374336800.0,93.14209327697753,86.93544921875,5.4224540887608725,0.1046889361554948
2020-08-03,105.67230224609376,108.29137183717285,104.6586259422002,104.95690446853536,308151200.0,93.89265213012695,87.51212997436524,3.6327458949726434,0.025197601762335653
2020-08-04,106.37799072265624,107.469270880992,105.13877762781756,105.8614502635959,173071600.0,94.6925609588623,88.09303039550781,2.3304932531744385,0.006678083675313973
2020-08-05,106.76358795166016,107.08369861163986,105.63350570104194,106.09912187925951,121776800.0,95.40650177001953,88.692119140625,1.45019291059792,0.0036247839086305245
2020-08-06,110.48845672607422,110.98317238877527,106.50650148026948,107.09579089278216,202428800.0,96.28680000305175,89.3590119934082,4.476670908505795,0.03488894337365833
2020-08-07,107.97643280029295,110.46660808616394,107.17957700537669,110.009872310896,198045600.0,97.03337326049805,89.9749855041504,3.2870310807872585,-0.02273562325165912
2020-08-10,109.54586029052734,110.56379606115888,106.8953408360196,109.42195650024055,212403600.0,97.87987899780273,90.6238510131836,3.668455225139283,0.014534907752852932
2020-08-11,106.28797912597656,109.30777067354109,106.0280273176538,108.80973853697522,187902400.0,98.4868595123291,91.18859481811523,3.279743355887291,-0.029739883879778994
2020-08-12,109.82037353515624,110.07789350159868,107.18443047564186,107.37878264931382,165598000.0,99.2380859375,91.81675979614258,2.8934630259568195,0.03323418544812995
2020-08-13,111.76393127441406,112.76729092425326,110.7119798713676,111.2002995590764,210082000.0,100.14481239318847,92.47516311645508,2.0553110528856564,0.017697606342921945
2020-08-14,111.6643295288086,111.75421760454508,109.85439412589318,111.58901749702606,165565200.0,101.05601692199707,93.14515441894531,1.8998234786518964,-0.0008911796898134483
2020-08-17,111.37279510498048,112.8110265755206,110.74600296555394,112.78673069729702,119561600.0,101.8541862487793,93.76479080200195,2.0650236099666586,-0.0026108106774858086
2020-08-18,112.3008270263672,112.7259788863913,110.78971554731912,111.12497934318772,105633600.0,102.7645980834961,94.39348175048828,1.936263339072184,0.008332662572686278
2020-08-19,112.44173431396484,113.8556697465018,112.34699003787868,112.70897411610314,145538000.0,103.66883773803711,94.97391876220703,1.50867970862312,0.001254730631365275
2020-08-20,114.93677520751952,115.05095915162076,112.46603216773778,112.48304002227763,126907200.0,104.91256904602051,95.5613330078125,2.58492698388298,0.022189633669184694
2020-08-21,120.8597640991211,121.34322020785856,115.88426912064436,115.89641335304088,338054800.0,106.46360473632812,96.34936813354493,5.458951087214203,0.051532582856162135
2020-08-24,122.3052749633789,125.15015404891103,120.43946714581988,125.06511476676069,345937600.0,107.98045616149902,97.15224868774413,4.710686903091158,0.011960232381988511
2020-08-25,121.30191802978516,121.64690172019864,119.57944621797552,121.1780216499416,211495600.0,109.52268028259277,97.91473999023438,2.067455502223126,-0.008203709397605174
2020-08-26,122.95147705078124,123.40821276750574,121.55211781895466,122.61864509514209,163022400.0,111.06068649291993,98.66613418579101,1.856094948551089,0.013598787618436914
2020-08-27,121.481689453125,123.88683296878132,120.33741816118452,123.55400095827326,155552400.0,112.4694278717041,99.39050949096679,3.549414807596804,-0.011954208545613354
2020-08-28,121.284912109375,122.873760221043,121.06140041082595,122.45589632606432,187630000.0,113.37992057800292,100.11026992797852,1.8123598102170462,-0.0016198107273271978
2020-08-31,125.39791870117188,127.3026054289081,122.44372735910244,123.97913460853532,225702700.0,114.36620140075684,100.92203994750976,4.858878069805655,0.0339119394182168
2020-09-01,130.39285278320312,130.99536378403553,126.84587750534726,129.01293310588505,151948100.0,115.56694450378419,101.78932983398437,4.149486278688272,0.03983267133750745
2020-09-02,127.69132232666016,134.0856082760273,123.41551513511692,133.70661634235924,200119000.0,116.61333122253419,102.56543685913086,10.670093140910382,-0.020718393676336322
2020-09-03,117.46826934814452,125.2036047031375,117.0989971713552,123.32808431407489,257599600.0,116.96232185363769,103.16846267700195,8.104607531782307,-0.08006067125190397
2020-09-04,117.54598236083984,120.20864558009524,107.76020180974344,116.68110262085476,332607200.0,117.44079933166503,103.74985961914062,12.448443770351801,0.0006615659967288412
2020-09-08,109.6357421875,115.6315969151868,109.49969417268504,110.73384613966655,231366600.0,117.44529342651367,104.22742141723633,6.131902742501765,-0.06729485784598899
2020-09-09,114.00875854492188,115.77739054542296,112.00690238338282,113.950454358178,176940500.0,117.83133239746094,104.75291534423827,3.770488162040138,0.03988677661289608
2020-09-10,110.2868423461914,117.0989933286325,109.3247863026652,116.962945298803,182274400.0,117.85465583801269,105.18932342529297,7.7742070259673,-0.03264587954673637
2020-09-11,108.83888244628906,111.97772133616776,106.89533097403393,111.33634579157452,180860300.0,117.70840339660644,105.6001190185547,5.082390362133836,-0.013129035786129228
2020-09-14,112.1040496826172,112.65796155648654,109.6163061668615,111.48211380367826,140150100.0,117.73038940429687,106.07621795654296,3.041655389625035,0.030000007009806096
2020-09-15,112.27897644042967,115.4761197012607,110.40344885623584,114.9902318029106,184642000.0,117.77569847106933,106.50857498168945,5.072670845024859,0.0015603964201802434
2020-09-16,108.9652099609375,112.72598470596552,108.87775370396636,111.97772065587976,154679000.0,117.60891761779786,106.88028289794921,3.848231001999153,-0.029513686217564672
2020-09-17,107.22574615478516,109.03324986978043,105.64175415253082,106.62324985916108,178011000.0,117.34811820983887,107.1751023864746,3.3914957172496116,-0.015963478680726784
2020-09-18,103.82452392578124,107.75049908575596,103.09569206867344,107.28405084908114,287104900.0,116.79250564575196,107.39394302368164,4.654807017082518,-0.0317202010801968
2020-09-21,106.97307586669922,107.07997179185172,100.19007789948417,101.58943734580028,195713800.0,116.09817123413086,107.67250518798828,6.889893892367553,0.030325705544951287
