Date,Close,High,Low,Open,Volume
2020-03-10,69.01007080078125,69.27610956176522,65.14769283388654,67.02688819681089,285290000.0
2020-03-11,66.61328887939453,68.01361390598325,65.74987554201819,67.08732407289723,255598800.0
2020-03-12,60.0349235534668,65.30004285714023,59.9792986243362,61.8996041788163,418474000.0
2020-03-13,67.22757720947266,67.69919139672994,61.17644125371641,64.06415740401071,370732000.0
2020-03-16,58.578975677490234,62.65901412516802,58.044481123383505,58.51609179443726,322423600.0
2020-03-17,61.154701232910156,62.303494624543745,57.65751943951495,59.86079146440188,324056000.0
2020-03-18,59.65764236450195,60.46301010190362,57.347954640535384,57.98886476183712,300233600.0
2020-03-19,59.200531005859375,61.14985749394757,58.67571261986398,59.831764860050804,271857200.0
2020-03-20,55.44215774536133,60.905593927619734,55.142259915533515,59.780979833542105,401693200.0
2020-03-23,54.26432418823242,55.263173984270736,51.42014640930313,55.161596601848416,336752800.0
2020-03-24,59.70842361450195,59.904323146252956,56.66592497733461,57.16413951249609,287531200.0
2020-03-25,59.37950897216797,62.45828415286656,59.08444921259577,60.644394003218935,303602000.0
2020-03-26,62.504241943359375,62.56228407124869,59.582668850990856,59.62136606316325,252087200.0
2020-03-27,59.91642379760742,61.882678310331166,59.74954530489737,61.1281011506361,204216800.0
2020-03-30,61.626312255859375,61.798028812791074,60.317891949823974,60.64197645935922,167976400.0
2020-03-31,61.50054168701172,63.483727291886396,60.946702246706586,61.81737089780695,197002000.0
2020-04-01,58.264564514160156,60.15342798886396,57.83406826188775,59.61651626922201,176218400.0
2020-04-02,59.23680877685547,59.290016512254034,57.29473750591379,58.12670897901646,165934000.0
2020-04-03,58.385494232177734,59.423037724427395,57.79537474123642,58.721668376231186,129880000.0
2020-04-06,63.47888946533203,63.63367089449897,60.31304793384269,60.68066028625878,201820400.0
2020-04-07,62.743656158447266,65.71118461799709,62.63966158048192,65.49351193571505,202887200.0
2020-04-08,64.34954071044922,64.66394524724015,63.17897832908317,63.544169701351315,168895200.0
2020-04-09,64.81391143798828,65.31696770263731,64.01822371729881,64.98563166236876,161834800.0
2020-04-13,66.08605194091797,66.19488828158737,64.29150704508059,64.89130259807796,131022800.0
2020-04-14,69.42362213134766,69.71384751910844,67.24695386535642,67.71856827528313,194994800.0
2020-04-15,68.78995513916016,69.24947241325025,67.87092059097999,68.29899592755704,131154400.0
2020-04-16,69.33656311035156,69.70176205876241,68.28692612469368,69.5034416112321,157125200.0
2020-04-17,68.39574432373047,69.3994360529156,66.95914281806782,68.85284815768563,215250000.0
2020-04-20,66.97605895996094,68.12485572619737,66.95671405142177,67.2227526734342,130015200.0
2020-04-21,64.90582275390625,67.05346978399236,64.19477725392538,66.81887303902265,180991600.0
2020-04-22,66.77534484863281,67.21067553657838,65.8321234375921,66.1731282940646,116862400.0
2020-04-23,66.51656341552734,68.14180934991,66.47786620509702,66.7197182347329,124814400.0
2020-04-24,68.43685913085938,68.44653527723898,66.99300242947831,67.04137578063921,126161200.0
2020-04-27,68.4852294921875,68.81656552903699,67.7064658092128,68.1538860746012,117087600.0
2020-04-28,67.37513732910156,69.1285646001926,67.28323975471295,68.94717557214871,112004800.0
2020-04-29,69.58807373046875,70.05726716798014,68.65936300137292,68.86251778141856,137280800.0
2020-04-30,71.05612182617188,71.2326764610738,69.7380327214539,70.12741093803704,183064000.0
2020-05-01,69.91216278076172,72.31375148512824,69.13339900800005,69.23013833651491,240616800.0
2020-05-04,70.9013442993164,71.02952558414289,69.24707724616884,69.93635703016494,133568000.0
2020-05-05,71.9654769897461,72.79744841928256,71.21573435047652,71.36084701948627,147751200.0
2020-05-06,72.70795440673828,73.33918446648443,72.28229260413691,72.66683632686777,142333600.0
2020-05-07,73.46012115478516,73.80597511019377,73.03204578911914,73.33436077692376,115215200.0
2020-05-08,75.2086181640625,75.26196994409985,73.79237965846578,74.11976524502593,133838400.0
2020-05-11,76.39204406738281,76.88675244657776,74.50776212066847,74.71632174778293,145946400.0
2020-05-12,75.51899719238281,77.52695196972876,75.39774386669593,77.07588574980144,162301200.0
2020-05-13,74.60716247558594,76.61997192440934,73.53043245735147,75.69844229941425,200622400.0
2020-05-14,75.06551361083984,75.12614027584165,73.12303289595279,73.84570540703209,158929200.0
2020-05-15,74.6217269897461,74.66780385011373,72.80292692486488,72.8368814117532,166348400.0
2020-05-18,76.3799057006836,76.75336807886046,75.25467849728416,75.94582405017557,135178400.0
2020-05-19,75.93853759765625,77.24321718664922,75.90701054835078,76.39687132782922,101729600.0
2020-05-20,77.4154281616211,77.48574978669299,76.75822957715101,76.79703154307944,111504800.0
2020-05-21,76.83826446533203,77.81799379794089,76.6006051884002,77.27720108647698,102688800.0
2020-05-22,77.33296966552734,77.41542106029263,76.4744938248148,76.57634250040586,81803200.0
2020-05-26,76.80915069580078,78.6303710026143,76.75337148985957,78.45091841064635,125522000.0
2020-05-27,77.14381408691406,77.28931960837535,75.92643293881503,76.66608292261066,112945200.0
2020-05-28,77.1777572631836,78.43636762804827,76.54239089339562,76.81884468298037,133560800.0
2020-05-29,77.10258483886719,77.88102931454405,76.74609967511876,77.42026804049199,153532400.0
2020-06-01,78.05078887939453,78.17204223872224,76.92555415248881,77.05650985276371,80791200.0
2020-06-02,78.41212463378906,78.43637678676062,77.34266907399055,77.78403309563147,87642800.0
2020-06-03,78.84376525878906,79.10567659978926,78.15989469149704,78.73221426577138,104491200.0
2020-06-04,78.16476440429688,78.965033585586,77.79130199936047,78.6667550692759,87560400.0
2020-06-05,80.39097595214844,80.45160263084539,78.38544808511186,78.41454770677157,137250400.0
2020-06-08,80.86627960205078,80.90023409134206,79.37729235859877,80.08783519139197,95654400.0
2020-06-09,83.41988372802734,83.81274342787988,80.51465797687612,80.54618503439575,147712400.0
2020-06-10,85.5660629272461,86.0340990809107,83.92914270631454,84.36807924016622,166651600.0
2020-06-11,81.4580078125,85.134410668066,81.35615913194549,84.71002389741363,201662400.0
2020-06-12,82.16124725341797,84.34380702887056,81.05057009066908,83.59688982869712,200146000.0
2020-06-15,83.17735290527344,83.8296963810466,80.65285780920145,80.81534051982473,138808800.0
2020-06-16,85.38176727294922,85.65338103043176,83.59692127094438,85.2314142826488,165428800.0
2020-06-17,85.26292419433594,86.18687406891311,85.14167085225792,86.12624739787411,114406400.0
2020-06-18,85.29689025878906,85.71400210817573,84.68819603071728,85.21928633315488,96820400.0
2020-06-19,84.80941772460938,86.46816216195963,83.70116066521517,86.00255358343057,264476000.0
2020-06-22,87.02835845947266,87.1714364918586,85.1562068650672,85.20228371964926,135445200.0
2020-06-23,88.88597106933594,90.30463659467983,87.85289026819137,88.27242947914962,212155600.0
2020-06-24,87.31697845458984,89.43406501341397,86.9435159931984,88.51496237301082,192623200.0
2020-06-25,88.47613525390625,88.51493721035841,86.71311437427568,87.47216145830379,137522400.0
2020-06-26,85.75765228271484,88.5925564218204,85.60971933565048,88.3718744192934,205256800.0
2020-06-29,87.73406219482422,87.82864334784087,85.18774217670837,85.66548060946923,130646000.0
2020-06-30,88.46643829345703,88.75260181460118,87.302409131984,87.32180641103123,140223200.0
2020-07-01,88.29910278320312,89.087249484998,88.25060588813794,88.5440368956825,110737200.0
2020-07-02,88.29910278320312,89.84144910031887,88.18513174947753,89.20608278944812,114041600.0
2020-07-06,90.66112518310547,91.12916130648333,89.69594591770318,89.72747297069945,118655600.0
2020-07-07,90.37981414794922,91.81787696805416,90.26826314860052,91.03943260618246,112424400.0
2020-07-08,92.48477172851562,92.51629878115334,91.26981088874352,91.35711714225694,117092000.0
2020-07-09,92.88249206542969,93.43055216626935,91.83486136183558,93.37720039708492,125642800.0
2020-07-10,93.04496765136719,93.10317429108636,91.86638865727205,92.47750286894541,90257200.0
2020-07-13,92.6157455444336,96.95904193877826,92.40233843929651,94.3496671725953,191649200.0
2020-07-14,94.14836883544922,94.33994377964609,91.0636836420722,91.99732841763048,170989200.0
2020-07-15,94.79584503173828,96.27270959583294,93.59786162625385,96.02292805019556,153198000.0
2020-07-16,93.62940216064453,94.48545043557607,93.03041037162107,93.66820411710265,110577600.0
2020-07-17,93.44023895263672,94.23566048761843,92.96734801354852,94.08046007628133,92186800.0
2020-07-20,95.40940856933594,95.54763916358735,93.18319885433614,93.527561622358,90318000.0
2020-07-21,94.09259033203125,96.2751504170526,93.84280875166303,96.19997393951473,103433200.0
2020-07-22,94.35694122314453,95.03838453181072,93.70702497300391,93.7943238421043,89001600.0
2020-07-23,90.06214904785156,94.16778614112043,89.25217747144076,94.09018221266099,197004400.0
2020-07-24,89.83905029296875,90.1834131410319,86.47305535290556,88.26033635202654,185438800.0
2020-07-27,91.96824645996094,92.06040019801185,90.67811632940159,90.90121836821325,121214000.0
2020-07-28,90.45743560791016,91.71604609920337,90.45258073696424,91.53901352618922,103625600.0
2020-07-29,92.19135284423828,92.37566031423209,90.90364279107482,90.94001731785845,90329200.0
2020-07-30,93.3068618774414,93.4111379617254,90.95697182534603,91.36438122490843,158130000.0
2020-07-31,103.07505798339844,103.22541096516197,97.80295687640107,99.80121727475651,374336800.0
2020-08-03,105.67230224609375,108.29137183717285,104.6586259422002,104.95690446853536,308151200.0
2020-08-04,106.37799072265625,107.46927088099201,105.13877762781757,105.8614502635959,173071600.0
2020-08-05,106.76358795166016,107.08369861163986,105.63350570104194,106.09912187925951,121776800.0
2020-08-06,110.48845672607422,110.98317238877529,106.50650148026948,107.09579089278216,202428800.0
2020-08-07,107.97643280029297,110.46660808616394,107.17957700537667,110.009872310896,198045600.0
2020-08-10,109.54586029052734,110.56379606115887,106.8953408360196,109.42195650024055,212403600.0
2020-08-11,106.28797912597656,109.30777067354109,106.02802731765381,108.80973853697522,187902400.0
2020-08-12,109.82037353515625,110.07789350159867,107.18443047564186,107.37878264931382,165598000.0
2020-08-13,111.76393127441406,112.76729092425326,110.7119798713676,111.20029955907641,210082000.0
2020-08-14,111.6643295288086,111.75421760454509,109.85439412589318,111.58901749702606,165565200.0
2020-08-17,111.37279510498047,112.81102657552061,110.74600296555394,112.78673069729702,119561600.0
2020-08-18,112.30082702636719,112.7259788863913,110.78971554731912,111.12497934318773,105633600.0
2020-08-19,112.44173431396484,113.8556697465018,112.34699003787868,112.70897411610314,145538000.0
2020-08-20,114.93677520751953,115.05095915162076,112.46603216773778,112.48304002227763,126907200.0
2020-08-21,120.8597640991211,121.34322020785855,115.88426912064436,115.89641335304087,338054800.0
2020-08-24,122.3052749633789,125.15015404891105,120.43946714581988,125.06511476676067,345937600.0
2020-08-25,121.30191802978516,121.64690172019864,119.57944621797552,121.17802164994161,211495600.0
2020-08-26,122.95147705078125,123.40821276750574,121.55211781895466,122.61864509514209,163022400.0
2020-08-27,121.481689453125,123.88683296878132,120.33741816118453,123.55400095827326,155552400.0
2020-08-28,121.284912109375,122.87376022104301,121.06140041082597,122.45589632606433,187630000.0
2020-08-31,125.39791870117188,127.3026054289081,122.44372735910245,123.97913460853533,225702700.0
2020-09-01,130.39285278320312,130.99536378403553,126.84587750534726,129.01293310588505,151948100.0
2020-09-02,127.69132232666016,134.0856082760273,123.41551513511692,133.70661634235924,200119000.0
2020-09-03,117.46826934814453,125.2036047031375,117.09899717135521,123.32808431407489,257599600.0
2020-09-04,117.54598236083984,120.20864558009525,107.76020180974345,116.68110262085477,332607200.0
2020-09-08,109.6357421875,115.6315969151868,109.49969417268505,110.73384613966655,231366600.0
2020-09-09,114.00875854492188,115.77739054542297,112.00690238338282,113.95045435817799,176940500.0
2020-09-10,110.2868423461914,117.0989933286325,109.32478630266519,116.96294529880299,182274400.0
2020-09-11,108.83888244628906,111.97772133616776,106.89533097403391,111.33634579157453,180860300.0
2020-09-14,112.10404968261719,112.65796155648654,109.6163061668615,111.48211380367826,140150100.0
2020-09-15,112.27897644042969,115.4761197012607,110.40344885623584,114.99023180291059,184642000.0
2020-09-16,108.9652099609375,112.72598470596552,108.87775370396636,111.97772065587975,154679000.0
2020-09-17,107.22574615478516,109.03324986978043,105.64175415253082,106.62324985916108,178011000.0
2020-09-18,103.82452392578125,107.75049908575595,103.09569206867344,107.28405084908114,287104900.0
2020-09-21,106.97307586669922,107.07997179185173,100.19007789948417,101.58943734580029,195713800.0
2020-09-22,108.65423583984375,109.67460326412942,106.07903623256472,109.49968334608216,183055400.0
2020-09-23,104.09660339355469,108.94576148953016,103.75647600736349,108.46959352854554,150718700.0
2020-09-24,105.16556549072266,107.13826893890365,102.03644660847966,102.2016466950428,167743300.0
2020-09-25,109.11097717285156,109.26646484753799,104.63109048927913,105.3696421159189,149981400.0
2020-09-28,111.71531677246094,112.06515656494521,109.59684576866577,111.7639085157734,137672400.0
2020-09-29,110.86988830566406,112.05545586998878,110.36456819358912,111.31691166111466,99382200.0
2020-09-30,112.54133605957031,113.95041520558416,110.41315241996158,110.57835250168256,142675200.0
2020-10-01,113.49369812011719,114.39744992300979,112.5607942290766,114.31970607857447,116120400.0
2020-10-02,109.83008575439453,112.11376456822066,109.0526696470594,109.70375758314337,144712000.0
2020-10-05,113.21188354492188,113.35765140139709,110.34514782850755,110.69498771842362,106243800.0
2020-10-06,109.96615600585938,112.84261156052911,109.08183644563537,112.43446007900816,161498200.0
2020-10-07,111.83195495605469,112.2886907442599,110.9087635462189,111.38493900127487,96849000.0
2020-10-08,111.72506713867188,113.11470685692662,111.35578758231397,112.9689390012096,83477200.0
2020-10-09,113.66860961914062,113.69776170512303,111.67646638432409,112.02630624423392,100506900.0
2020-10-12,120.88890075683594,121.64688463034302,115.91340641347355,116.67139028698064,240226800.0
2020-10-13,117.68203735351562,121.85095605169045,116.27296553538521,121.73434029707663,262330500.0
2020-10-14,117.7695083618164,119.5575722262898,116.2438206939987,117.58486859235376,150712000.0
2020-10-15,117.30305480957031,117.77922287109193,114.81531115779593,115.36922306195072,112559200.0
2020-10-16,115.6607437133789,118.11934252939484,115.45667170048786,117.85695893134891,115393800.0
2020-10-19,112.70655059814453,117.02122972774796,112.39558266615455,116.57421378889114,120639300.0
2020-10-20,114.19336700439453,115.62187849993559,112.36642390465587,112.9203357688391,124423700.0
2020-10-21,113.57142639160156,115.35949008406753,113.16327497131253,113.37706680716391,89946000.0
2020-10-22,112.48303985595703,114.70840714970598,111.35577645934274,114.13505561823894,101988000.0
2020-10-23,111.79307556152344,113.2604589200965,111.05452396584917,113.10497125192926,82572600.0
2020-10-26,111.80282592773438,113.26048985162107,109.69406648315775,110.79217805081882,111850700.0
2020-10-27,113.30905151367188,113.96985932342135,111.30719583151641,112.23037983284465,92276800.0
2020-10-28,108.06144714355469,112.17206132266384,107.9642710633188,111.8027892521436,143937800.0
2020-10-29,112.06517028808594,113.62972971438177,109.03322751995996,109.19843501901767,146129200.0
2020-10-30,105.78750610351562,108.8291614562022,104.67968236923052,107.92540973464747,190272600.0
2020-11-02,105.7000503540039,107.55614568812253,104.29097841162539,106.03045798084733,122866900.0
2020-11-03,107.32292175292969,108.3432818947634,105.6611860241768,106.56493781497865,107624400.0
2020-11-04,111.70562744140625,112.32756337251364,109.17901179452487,110.91849140042434,138235500.0
2020-11-05,115.67047119140625,116.24382276328363,113.57143933861293,114.62095155797914,126387100.0
2020-11-06,115.53905487060547,116.03551019200556,113.04701195376393,115.1788748490344,114457900.0
2020-11-09,113.23197937011719,118.7514525250263,112.96915049805817,117.3010105733885,154515300.0
2020-11-10,112.89126586914062,114.46825386220857,111.10010975217423,112.48241768033425,138023400.0
2020-11-11,116.31781768798828,116.45410042104282,113.34879251575485,114.07888176862647,112295000.0
2020-11-12,116.04524230957031,117.33019898779234,115.42223346115063,116.44436129860394,103162300.0
2020-11-13,116.09392547607422,116.49303706432583,114.74082734876326,116.26914719031565,81581900.0
2020-11-16,117.10633087158203,117.7780080013021,115.01340665149156,115.76296175843655,91183000.0
2020-11-17,116.22046661376953,117.46648433849896,115.80188183810091,116.37622254278644,74271000.0
2020-11-18,114.89656066894531,116.63904097831926,114.86735829157409,115.46116472095827,76322100.0
2020-11-19,115.49038696289062,115.89923517011198,113.70896736833065,114.46825901798518,74113000.0
2020-11-20,114.22490692138672,115.61694422200075,114.176238754997,115.49039807716413,73604300.0
2020-11-23,110.82756805419922,114.49748821819254,110.73022428744906,114.0691667322678,127959300.0
2020-11-24,112.11251068115234,112.77445860760254,109.60100171666315,110.885966009348,113874200.0
2020-11-25,112.94966125488281,113.65054804999696,112.11249174147993,112.48240834270746,76499200.0
2020-11-27,113.49479675292969,114.37090528252364,113.13462416571154,113.47533097531714,46691300.0
2020-11-30,115.88948822021484,117.7585146753094,113.70894992908693,113.86470584710362,169410200.0
2020-12-01,119.46206665039062,120.19215587053868,116.82401182614447,117.79746411967523,127728200.0
2020-12-02,119.8125228881836,120.0948249747314,117.68065976068435,118.78065829638932,89004200.0
2020-12-03,119.67622375488281,120.493920092042,118.96560033409804,120.24082042379452,78967600.0
2020-12-04,119.0045394897461,119.59834596601074,118.29391606792319,119.3452462973935,78260400.0
2020-12-07,120.4647216796875,121.26295226566269,119.00454323508524,119.0629479962768,86712000.0
2020-12-08,121.07798767089844,121.66206495991713,119.82223338247024,121.06825849577237,82225500.0
2020-12-09,118.54701232910156,122.60630637821869,117.78772077192583,121.22400598300898,115089200.0
2020-12-10,119.96826171875,120.58154143292921,116.96029761781081,117.30100444410381,81312200.0
2020-12-11,119.16031646728516,119.50102333511974,117.34969433896117,119.17978224822454,86939800.0
2020-12-14,118.54701232910156,120.0753320453492,118.31338587155162,119.34524286701082,79184500.0
2020-12-15,124.4850845336914,124.50455773983639,120.83463820097641,121.0390623043862,157243700.0
2020-12-16,124.41694641113281,124.96207736777791,123.20013093515553,124.0275714003019,98208600.0
2020-12-17,125.28329467773438,126.13993736355808,124.6408126633666,125.4779821462302,94359800.0
2020-12-18,123.29747772216797,125.67270382324948,122.77181256405065,125.53642108894336,192541500.0
2020-12-21,124.82579040527344,124.90366837554562,120.17268937086521,121.70100925990957,121251600.0
2020-12-22,128.37892150878906,130.84175516574334,126.20811172127088,128.1160851725901,168904800.0
2020-12-23,127.48332214355469,128.91428338608608,127.30809300233021,128.65146195480474,88223700.0
2020-12-24,128.46649169921875,129.91694086606563,127.61959301416368,127.83375369258947,54930100.0
2020-12-28,133.0612030029297,133.6939410837403,129.96561683148184,130.43288465030292,124486200.0
2020-12-29,131.28956604003906,135.10549899111095,130.77363727712054,134.38515347126017,121047300.0
2020-12-30,130.17002868652344,132.37976932791838,129.85851685438772,131.98065036313264,96452100.0
2020-12-31,129.16738891601562,131.16296911492586,128.2231389904879,130.5204870277971,99116600.0
2021-01-04,125.9744644165039,130.0629610638514,123.39481436257799,129.97535392263828,143301900.0
2021-01-05,127.53195190429688,128.2425826187585,125.02044375051327,125.46823824382196,97664900.0
2021-01-06,123.23905944824219,127.57092663069263,123.02489875437408,124.32932869572905,155088000.0
2021-01-07,127.44439697265625,128.1355547694855,124.46563475873127,124.95236099901199,109578200.0
2021-01-08,128.5443572998047,129.10896132011973,126.77266728567469,128.91425901030706,105158200.0
2021-01-11,125.55586242675781,126.71427293823224,125.08860952298478,125.76029392736588,100384500.0
2021-01-12,125.38068389892578,126.24705602237135,123.49218368847659,125.088645180681,91951100.0
2021-01-13,127.41517639160156,127.96030732627808,125.07889671335819,125.34171815091041,88636800.0
2021-01-14,125.48775482177734,127.52226681135943,125.34172804679318,127.32757929841898,90221800.0
2021-01-15,123.76473999023438,126.7629752239917,123.62845724568655,125.36120136366826,111598500.0
2021-01-19,124.43641662597656,125.29305945365387,123.570044622059,124.38774103736687,90757300.0
2021-01-20,128.52490234375,128.97269692470792,125.13729259464834,125.24437293876636,104319500.0
2021-01-21,133.2364044189453,135.9620736838479,130.04348223408022,130.24791374177147,120150900.0
2021-01-22,135.37802124023438,136.13731286135894,131.43553637442392,132.66208095000118,114459400.0
2021-01-25,139.125732421875,141.23812109019676,132.9151050530783,139.27175910718697,157611700.0
2021-01-26,139.35946655273438,140.469201833175,137.61697822104978,139.7877880388179,98390600.0
2021-01-27,138.28863525390625,140.46917381461645,136.6824448551771,139.6222601892596,140843800.0
2021-01-28,133.45057678222656,138.22050212672593,133.07093096645877,135.81607367562873,142621100.0
2021-01-29,128.456787109375,133.10988846080656,126.7532453845792,132.22404319902353,177523800.0
2021-02-01,130.57888793945312,131.7859741111612,127.45409959233686,130.19924214528973,106239800.0
2021-02-02,131.40635681152344,132.69130637282277,131.03644011259044,132.12670214686938,83305400.0
2021-02-03,130.38418579101562,132.16560504134387,130.06294479305137,132.15586101329262,89880900.0
2021-02-04,133.74261474609375,133.75234392204015,131.01694525702797,132.68155527349182,84183100.0
2021-02-05,133.32826232910156,133.97170445351236,132.45085206919504,133.90346870595903,75693800.0
2021-02-08,133.47451782226562,133.52326614630692,131.53444758226135,132.61659492201852,71297200.0
2021-02-09,132.5970916748047,134.4201778248724,132.44111786524098,133.19178552172198,76774200.0
2021-02-10,131.99264526367188,133.5525022619222,131.0274820724659,133.05529021983176,73046600.0
2021-02-11,131.73919677734375,132.9675743269367,130.41332257065082,132.4898645085888,64280000.0
2021-02-12,131.97317504882812,132.12916376176068,130.33533819074378,130.97878047466367,60145100.0
2021-02-16,129.84783935546875,132.59706880200096,129.45786770907952,132.0901279755408,80576300.0
2021-02-17,127.55681610107422,128.90219239259375,126.22119839919687,127.95653150303275,97918500.0
2021-02-18,126.45516967773438,126.73788610904428,124.21288102524102,125.95795768088605,96856700.0
2021-02-19,126.61117553710938,127.43010877587982,125.5680327149572,126.9719012661051,87668800.0
2021-02-22,122.83828735351562,126.46494274164387,122.44832304893025,124.79784515359262,103916400.0
2021-02-23,122.7017822265625,123.5304515985531,115.41922654111875,120.6544792375418,158273000.0
2021-02-24,122.20458221435547,122.40931177714582,119.16287735238498,121.80487424070276,111039900.0
2021-02-25,117.95398712158203,123.28672920715788,117.51528197921584,121.5513960656033,148199500.0
2021-02-26,118.21721649169922,121.71712880247114,118.15871701805524,119.51383705660506,164560400.0
2021-03-01,124.5833740234375,124.71986041672858,119.70883872604007,120.6447486105863,116307900.0
2021-03-02,121.9803695678711,125.4900333680428,121.87312920015346,125.18781457062964,102260900.0
2021-03-03,118.99713134765625,122.55554294590044,118.78265064406548,121.6781252666424,112966300.0
2021-03-04,117.1155776977539,120.49850624904042,115.64347345208853,118.6949297486631,178155000.0
2021-03-05,118.37320709228516,118.8801629015518,114.61981660015222,117.94425306669439,153766600.0
2021-03-08,113.44017791748047,117.96374575469044,113.29394038143423,117.89550256292887,154376600.0
2021-03-09,118.05146789550781,118.99712873808402,115.80918658429786,116.04316214765258,129525800.0
2021-03-10,116.96934509277344,119.10438636423861,116.4526381350717,118.6364351696504,111943300.0
2021-03-11,118.89965057373047,120.1182842596345,118.21721868480411,119.46509838909789,103026500.0
2021-03-12,117.99300384521484,118.1294902427008,116.16993234824494,117.37881505652804,88105100.0
2021-03-15,120.87871551513672,120.88846666765528,117.39829786101335,118.36346113570012,92403800.0
2021-03-16,122.41905975341797,124.02765763412758,121.59039037182497,122.54579497339591,115227900.0
2021-03-17,121.62940216064453,122.70179839737172,119.27012151430435,120.93721906750288,111932600.0
2021-03-18,117.50553131103516,120.08903616814248,117.3008017478915,119.79656111339463,121229700.0
2021-03-19,116.97908782958984,118.38295627751944,116.67686904236336,116.89134977056929,185549500.0
2021-03-22,120.29379272460938,120.7617514296236,117.24233602071344,117.31057922374143,111912300.0
2021-03-23,119.4651107788086,121.12244978834059,119.07514647128622,120.23528824072892,95467100.0
2021-03-24,117.07656860351562,119.81606211005297,117.05707373778829,119.73806777124454,88530500.0
2021-03-25,117.56401824951172,118.60717576184044,116.01391986522562,116.54037047817636,98844700.0
